TBLID,GEOID,GEONAME,PROFLN,ESTIMATE,MG_ERROR
R2510,7950000US2603205,"Wayne County (Southwest) PUMA, Michigan",87,"157,300","+/-9,034"
R2510,7950000US2603206,"Wayne County (Southeast)--Downriver Area (South) PUMA, Michigan",87,"193,500","+/-9,359"
R2510,7950000US2603207,"Wayne County (Southeast)--Downriver Area (North) PUMA, Michigan",87,"130,000","+/-4,864"
R2510,7950000US2603208,"Detroit City (Northwest) PUMA, Michigan",87,"67,900","+/-3,282"
R2510,7950000US2603209,"Detroit City (North Central) PUMA, Michigan",87,"83,000","+/-6,305"
R2510,7950000US2603210,"Detroit City (Northeast) PUMA, Michigan",87,"54,800","+/-2,885"
R2510,7950000US2603211,"Detroit City (South Central & Southeast) PUMA, Michigan",87,"126,500","+/-15,830"
R2510,7950000US2603212,"Detroit City (Southwest) PUMA, Michigan",87,"59,200","+/-6,656"
R2510,7950000US2603213,"Wayne County (Northeast)--I-94 Corridor PUMA, Michigan",87,"226,000","+/-21,673"
R2510,7950000US2603300,"Monroe County PUMA, Michigan",87,"205,100","+/-8,343"
R2510,7950000US2700100,"Clay, Polk, Roseau, Pennington, Marshall, Norman, Kittson & Red Lake Counties PUMA; Minnesota",87,"194,500","+/-9,256"
R2510,7950000US2700200,"Beltrami, Becker, Hubbard, Clearwater, Mahnomen & Lake of the Woods Counties PUMA; Minnesota",87,"228,000","+/-10,190"
R2510,7950000US2700300,"Itasca, Carlton (South), Cass & Aitkin Counties--Grand Rapids City PUMA; Minnesota",87,"218,500","+/-5,976"
R2510,7950000US2700400,"St. Louis (North), Koochiching, Lake & Cook Counties--Hibbing & Cloquet Cities PUMA; Minnesota",87,"168,100","+/-5,957"
R2510,7950000US2700500,"St. Louis County (Southeast)--Duluth, Hermantown & Proctor Cities PUMA; Minnesota",87,"223,300","+/-11,185"
R2510,7950000US2700600,"Chisago, Isanti, Pine, Mille Lacs & Kanabec Counties PUMA; Minnesota",87,"258,500","+/-5,514"
R2510,7950000US2700700,"Crow Wing, Morrison, Todd & Wadena Counties PUMA; Minnesota",87,"223,800","+/-8,196"
R2510,7950000US2700800,"West Central Minnesota PUMA, Minnesota",87,"218,600","+/-9,706"
R2510,7950000US2700900,"Stearns County--St. Cloud City PUMA, Minnesota",87,"233,900","+/-8,679"
R2510,7950000US2701000,"Sherburne & Benton Counties PUMA, Minnesota",87,"298,100","+/-12,693"
R2510,7950000US2701101,"Anoka County (Northwest)--Andover, Ramsey, Anoka & East Bethel Cities PUMA; Minnesota",87,"337,100","+/-9,700"
R2510,7950000US2701102,"Anoka County (Southwest)--Coon Rapids, Fridley & Columbia Heights Cities PUMA; Minnesota",87,"258,100","+/-7,605"
R2510,7950000US2701103,"Anoka County (East)--Blaine, Lino Lakes & Ham Lake Cities PUMA; Minnesota",87,"316,000","+/-12,516"
R2510,7950000US2701201,"Washington County (North)--Oakdale, Forest Lake, Stillwater & Hugo Cities PUMA; Minnesota",87,"387,800","+/-11,531"
R2510,7950000US2701202,"Washington County (South)--Woodbury & Cottage Grove Cities PUMA, Minnesota",87,"372,100","+/-14,905"
R2510,7950000US2701301,"Ramsey County (North)--Shoreview, White Bear Lake & New Brighton Cities PUMA; Minnesota",87,"338,200","+/-10,027"
R2510,7950000US2701302,"Ramsey County (Central & Far Southeast)--Maplewood, Roseville & North St. Paul Cities PUMA; Minnesota",87,"298,700","+/-11,659"
R2510,7950000US2701303,"Ramsey County (Southeast)--St. Paul City (East) PUMA, Minnesota",87,"230,300","+/-10,195"
R2510,7950000US2701304,"Ramsey County (Southwest)--St. Paul City (West) PUMA, Minnesota",87,"312,500","+/-14,726"
R2510,7950000US2701401,"Hennepin County (West)--Champlin, Rogers Cities & Lake Minnetonka PUMA; Minnesota",87,"446,800","+/-26,102"
R2510,7950000US2701402,"Hennepin County--Plymouth, Maple Grove (West) & Medicine Lake Cities PUMA; Minnesota",87,"438,300","+/-15,337"
R2510,7950000US2701403,"Hennepin County--Brooklyn Park, Maple Grove (East) & Osseo Cities PUMA; Minnesota",87,"305,400","+/-12,758"
R2510,7950000US2701404,"Hennepin County--Brooklyn Center, Golden Valley, New Hope & Robbinsdale Cities PUMA; Minnesota",87,"277,300","+/-7,878"
R2510,7950000US2701405,"Hennepin County--Minneapolis (North) & St. Anthony Cities PUMA, Minnesota",87,"261,900","+/-10,803"
R2510,7950000US2701406,"Hennepin County--Minneapolis City (Southeast) PUMA, Minnesota",87,"309,600","+/-11,026"
R2510,7950000US2701407,"Hennepin County--Minneapolis City (Southwest) PUMA, Minnesota",87,"443,400","+/-25,058"
R2510,7950000US2701408,"Hennepin County--Edina, St. Louis Park & Hopkins Cities PUMA; Minnesota",87,"410,900","+/-21,853"
R2510,7950000US2701409,"Hennepin County--Eden Prairie & Minnetonka Cities PUMA, Minnesota",87,"425,200","+/-15,523"
R2510,7950000US2701410,"Hennepin County--Bloomington & Richfield Cities PUMA, Minnesota",87,"318,500","+/-9,777"
R2510,7950000US2701501,"Dakota County (North)--Eagan, Inver Grove Heights & South St. Paul Cities PUMA; Minnesota",87,"312,100","+/-11,833"
R2510,7950000US2701502,"Dakota County (South)--Lakeville, Hastings, Rosemount & Farmington Cities PUMA; Minnesota",87,"361,400","+/-9,557"
R2510,7950000US2701503,"Dakota County (West)--Burnsville & Apple Valley Cities PUMA, Minnesota",87,"322,600","+/-9,068"
R2510,7950000US2701600,"Scott County (East)--Shakopee, Savage & Prior Lake Cities PUMA; Minnesota",87,"370,500","+/-12,285"
R2510,7950000US2701700,"Carver & Scott (West) Counties PUMA, Minnesota",87,"383,100","+/-12,340"
R2510,7950000US2701800,"Wright County PUMA, Minnesota",87,"306,400","+/-16,645"
R2510,7950000US2701900,"Kandiyohi, McLeod, Meeker, Renville & Sibley Counties PUMA; Minnesota",87,"201,400","+/-8,927"
R2510,7950000US2702000,"Brown, Lyon, Redwood, Chippewa, Yellow Medicine, Lac qui Parle & Lincoln Counties PUMA; Minnesota",87,"150,300","+/-7,423"
R2510,7950000US2702100,"Southwest Minnesota PUMA, Minnesota",87,"146,100","+/-8,325"
R2510,7950000US2702200,"Blue Earth, Nicollet & Waseca Counties--Mankato City PUMA; Minnesota",87,"217,000","+/-9,081"
R2510,7950000US2702300,"Rice, Goodhue & Le Sueur Counties PUMA; Minnesota",87,"266,900","+/-8,583"
R2510,7950000US2702400,"Mower, Steele, Freeborn & Dodge Counties PUMA; Minnesota",87,"183,200","+/-9,248"
R2510,7950000US2702500,"Olmsted County--Rochester City PUMA, Minnesota",87,"285,500","+/-9,829"
R2510,7950000US2702600,"Winona, Wabasha, Fillmore & Houston Counties--Winona City PUMA; Minnesota",87,"206,500","+/-8,218"
R2510,7950000US2800100,"North Delta Region--DeSoto County--Southaven City PUMA, Mississippi",87,"233,500","+/-9,533"
R2510,7950000US2800200,"Northeast Region--Marshall, Alcorn, Prentiss, Tippah, Tishomingo & Benton Counties PUMA; Mississippi",87,"122,600","+/-9,147"
R2510,7950000US2800300,"North Delta Region--Panola, Tate, Coahoma, Tallahatchie, Tunica & Quitman Counties PUMA; Mississippi",87,"106,100","+/-12,856"
R2510,7950000US2800400,"Three Rivers Region--Lafayette, Monroe, Itawamba, Chickasaw & Calhoun Counties PUMA; Mississippi",87,"123,700","+/-14,396"
R2510,7950000US2800500,"Three Rivers Region--Lee, Pontotoc & Union Counties--Tupelo City PUMA; Mississippi",87,"161,200","+/-7,130"
R2510,7950000US2800600,"Golden Triangle Region--Starkville, Columbus & West Point Cities PUMA; Mississippi",87,"141,400","+/-18,034"
R2510,7950000US2800700,"North Central Region PUMA, Mississippi",87,"86,200","+/-8,848"
R2510,7950000US2800800,"South Delta Region PUMA, Mississippi",87,"89,400","+/-10,094"
R2510,7950000US2800900,"Central Region--Madison & Yazoo Counties PUMA, Mississippi",87,"262,600","+/-15,124"
R2510,7950000US2801000,"Central Region--Jackson (West & South) & Clinton (South & East) Cities PUMA, Mississippi",87,"162,000","+/-12,780"
R2510,7950000US2801100,"Central Region--Jackson City (East & Central) PUMA, Mississippi",87,"98,900","+/-13,637"
R2510,7950000US2801200,"Central Region--Hinds (West), Warren & Copiah Counties--Vicksburg City PUMA; Mississippi",87,"117,400","+/-13,301"
R2510,7950000US2801300,"Central Region--Rankin & Simpson Counties PUMA, Mississippi",87,"192,700","+/-9,993"
R2510,7950000US2801400,"East Central Region--Neshoba, Scott, Leake, Jasper, Smith & Kemper Counties PUMA; Mississippi",87,"83,600","+/-9,975"
R2510,7950000US2801500,"East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City PUMA; Mississippi",87,"106,400","+/-12,229"
R2510,7950000US2801600,"Southwest Region PUMA, Mississippi",87,"96,400","+/-7,485"
R2510,7950000US2801700,"South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties PUMA; Mississippi",87,"105,300","+/-19,802"
R2510,7950000US2801800,"South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City PUMA; Mississippi",87,"146,100","+/-14,161"
R2510,7950000US2801900,"South Region--Pearl River, Hancock, George & Stone Counties PUMA; Mississippi",87,"148,000","+/-13,771"
R2510,7950000US2802000,"South Region--Harrison County--Gulfport & Biloxi Cities PUMA, Mississippi",87,"168,400","+/-10,267"
R2510,7950000US2802100,"South Region--Jackson County PUMA, Mississippi",87,"158,700","+/-9,230"
R2510,7950000US2900100,"Northwest Missouri PUMA, Missouri",87,"108,400","+/-8,819"
R2510,7950000US2900200,"Buchanan, Andrew & DeKalb Counties PUMA; Missouri",87,"153,300","+/-8,792"
R2510,7950000US2900300,"Northeast Missouri PUMA, Missouri",87,"123,400","+/-8,383"
R2510,7950000US2900400,"Lincoln, Warren, Audrain, Pike & Montgomery Counties PUMA; Missouri",87,"191,700","+/-11,467"
R2510,7950000US2900500,"Cole, Callaway, Moniteau & Osage Counties PUMA; Missouri",87,"179,800","+/-10,149"
R2510,7950000US2900600,"Boone County PUMA, Missouri",87,"230,000","+/-13,611"
R2510,7950000US2900700,"Pettis, Randolph, Saline, Cooper, Howard, Carroll & Chariton Counties PUMA; Missouri",87,"140,300","+/-11,522"
R2510,7950000US2900800,"Johnson, Lafayette, Ray, Clinton & Caldwell Counties PUMA; Missouri",87,"184,400","+/-16,449"
R2510,7950000US2900901,"Clay County (Northeast) PUMA, Missouri",87,"259,700","+/-11,291"
R2510,7950000US2900902,"Kansas City (North Central), Gladstone City & North Kansas City PUMA; Missouri",87,"214,200","+/-15,224"
R2510,7950000US2900903,"Platte County PUMA, Missouri",87,"279,700","+/-14,247"
R2510,7950000US2901001,"Jackson County--Kansas City (Central) PUMA, Missouri",87,"151,500","+/-18,799"
R2510,7950000US2901002,"Jackson County (North Central) PUMA, Missouri",87,"150,100","+/-6,938"
R2510,7950000US2901003,"Jackson County (East) PUMA, Missouri",87,"229,200","+/-9,133"
R2510,7950000US2901004,"Jackson County (South Central) PUMA, Missouri",87,"289,000","+/-15,686"
R2510,7950000US2901005,"Jackson County--Kansas City (South) PUMA, Missouri",87,"183,700","+/-7,912"
R2510,7950000US2901100,"Cass & Bates Counties PUMA, Missouri",87,"235,700","+/-10,727"
R2510,7950000US2901200,"Lawrence, Henry, Vernon, Cedar, Barton, St. Clair & Dade Counties PUMA; Missouri",87,"155,000","+/-8,161"
R2510,7950000US2901300,"Laclede, Polk, Benton, Dallas & Hickory Counties PUMA; Missouri",87,"160,600","+/-15,017"
R2510,7950000US2901400,"Pulaski, Camden, Miller & Morgan Counties PUMA; Missouri",87,"176,200","+/-9,764"
R2510,7950000US2901500,"Phelps, Crawford, Dent, Gasconade & Maries Counties PUMA; Missouri",87,"156,500","+/-8,648"
R2510,7950000US2901600,"Franklin County PUMA, Missouri",87,"195,300","+/-14,390"
R2510,7950000US2901701,"St. Charles County (South) PUMA, Missouri",87,"309,000","+/-12,726"
R2510,7950000US2901702,"St. Charles County (Northwest) PUMA, Missouri",87,"299,200","+/-10,837"
R2510,7950000US2901703,"St. Charles County (Northeast) PUMA, Missouri",87,"237,600","+/-6,597"
R2510,7950000US2901801,"St. Louis County (Northeast) PUMA, Missouri",87,"132,800","+/-12,351"
R2510,7950000US2901802,"St. Louis County (Northwest) PUMA, Missouri",87,"127,300","+/-5,970"
R2510,7950000US2901803,"St. Louis County (Inner Ring North) PUMA, Missouri",87,"102,700","+/-7,255"
R2510,7950000US2901804,"St. Louis County (West) PUMA, Missouri",87,"328,100","+/-16,457"
R2510,7950000US2901805,"St. Louis County (Central) PUMA, Missouri",87,"535,300","+/-54,296"
R2510,7950000US2901806,"St. Louis County (Central West) PUMA, Missouri",87,"332,200","+/-11,476"
R2510,7950000US2901807,"St. Louis County (Inner Ring South) PUMA, Missouri",87,"232,800","+/-8,865"
R2510,7950000US2901808,"St. Louis County (South) PUMA, Missouri",87,"297,800","+/-10,289"
R2510,7950000US2901901,"St. Louis City (North) PUMA, Missouri",87,"123,400","+/-23,719"
R2510,7950000US2901902,"St. Louis City (South) PUMA, Missouri",87,"179,400","+/-9,002"
R2510,7950000US2902001,"Jefferson County (North) PUMA, Missouri",87,"199,600","+/-11,109"
R2510,7950000US2902002,"Jefferson County (South) PUMA, Missouri",87,"216,200","+/-11,000"
R2510,7950000US2902100,"St. Francois, Washington, Perry & Ste. Genevieve Counties PUMA; Missouri",87,"158,200","+/-9,325"
R2510,7950000US2902200,"Cape Girardeau, Scott & Bollinger Counties PUMA; Missouri",87,"166,800","+/-8,208"
R2510,7950000US2902300,"Dunklin, Stoddard, New Madrid, Pemiscot & Mississippi Counties PUMA; Missouri",87,"95,600","+/-9,064"
R2510,7950000US2902400,"Butler, Ripley, Wayne, Madison, Iron, Reynolds & Carter Counties PUMA; Missouri",87,"116,800","+/-8,164"
R2510,7950000US2902500,"Howell, Texas, Wright, Douglas, Oregon, Ozark & Shannon Counties PUMA; Missouri",87,"132,400","+/-14,811"
R2510,7950000US2902601,"Christian, Greene (Outside Springfield City) & Webster Counties PUMA; Missouri",87,"221,100","+/-12,921"
R2510,7950000US2902602,"Greene County--Springfield City (North) PUMA, Missouri",87,"147,600","+/-12,531"
R2510,7950000US2902603,"Greene County--Springfield City (South) PUMA, Missouri",87,"200,000","+/-9,222"
R2510,7950000US2902700,"Taney, Barry, Stone & McDonald Counties PUMA; Missouri",87,"177,400","+/-13,551"
R2510,7950000US2902800,"Jasper & Newton Counties PUMA, Missouri",87,"149,500","+/-10,217"
R2510,7950000US3000100,"Northwest Montana--Kalispell City PUMA, Montana",87,"385,700","+/-17,122"
R2510,7950000US3000200,"West Montana--Missoula City PUMA, Montana",87,"390,100","+/-15,455"
R2510,7950000US3000300,"Southwest Montana--Butte-Silver Bow & Helena City PUMA, Montana",87,"283,400","+/-13,480"
R2510,7950000US3000400,"North Central Montana--Great Falls City PUMA, Montana",87,"209,900","+/-7,012"
R2510,7950000US3000500,"South Central Montana--Bozeman City PUMA, Montana",87,"505,100","+/-31,986"
R2510,7950000US3000600,"East Montana (Outside Billings City) PUMA, Montana",87,"245,100","+/-17,746"
R2510,7950000US3000700,"Billings City PUMA, Montana",87,"281,600","+/-12,263"
R2510,7950000US3100100,"North Central & Northwest Nebraska PUMA, Nebraska",87,"133,000","+/-13,577"
R2510,7950000US3100200,"Northeast Nebraska PUMA, Nebraska",87,"164,200","+/-5,942"
R2510,7950000US3100300,"Central Nebraska PUMA, Nebraska",87,"178,400","+/-8,526"
R2510,7950000US3100400,"Southwest Nebraska PUMA, Nebraska",87,"154,800","+/-5,322"
R2510,7950000US3100500,"South Central Nebraska PUMA, Nebraska",87,"179,000","+/-10,540"
R2510,7950000US3100600,"Southeast Nebraska PUMA, Nebraska",87,"151,000","+/-9,010"
R2510,7950000US3100701,"Dodge, Cass, Saunders & Washington Counties PUMA; Nebraska",87,"206,700","+/-15,654"
R2510,7950000US3100702,"Sarpy County--Bellevue City PUMA, Nebraska",87,"257,100","+/-9,301"
R2510,7950000US3100801,"Lancaster County--Lincoln City (North) PUMA, Nebraska",87,"197,600","+/-9,272"
R2510,7950000US3100802,"Lancaster County--Lincoln City (South) PUMA, Nebraska",87,"268,500","+/-9,866"
R2510,7950000US3100901,"Douglas County--Omaha City (Northwest) PUMA, Nebraska",87,"257,900","+/-10,234"
R2510,7950000US3100902,"Douglas County--Omaha City (Southwest) PUMA, Nebraska",87,"264,600","+/-9,209"
R2510,7950000US3100903,"Douglas County--Omaha City (Northeast) PUMA, Nebraska",87,"153,300","+/-6,538"
R2510,7950000US3100904,"Douglas County--Omaha City (Southeast) PUMA, Nebraska",87,"164,900","+/-8,435"
R2510,7950000US3200101,"Washoe County (South Central)--Reno City PUMA, Nevada",87,"448,300","+/-10,687"
R2510,7950000US3200102,"Washoe County (South) PUMA, Nevada",87,"593,000","+/-28,231"
R2510,7950000US3200103,"Washoe County (North)--Sparks City PUMA, Nevada",87,"415,600","+/-13,223"
R2510,7950000US3200200,"Carson City, Lyon, Douglas & Storey Counties PUMA; Nevada",87,"405,000","+/-15,613"
R2510,7950000US3200300,"Rural Nevada PUMA, Nevada",87,"254,300","+/-12,386"
R2510,7950000US3200401,"Clark County (Northwest Central)--Northwest Las Vegas Valley PUMA, Nevada",87,"384,800","+/-13,327"
R2510,7950000US3200402,"Clark County (North)--Las Vegas (Northeast) & North Las Vegas (Outer) Cities PUMA, Nevada",87,"381,500","+/-10,498"
R2510,7950000US3200403,"Clark County (Central)--Greater North Las Vegas City PUMA, Nevada",87,"334,000","+/-8,747"
R2510,7950000US3200404,"Clark County (East)--Mesquite City, Sunrise Manor (North), Moapa Valley & Nellis AFB PUMA; Nevada",87,"285,700","+/-7,711"
R2510,7950000US3200405,"Las Vegas City (Southeast) PUMA, Nevada",87,"250,500","+/-11,969"
R2510,7950000US3200406,"Las Vegas City (South Central) PUMA, Nevada",87,"289,200","+/-8,124"
R2510,7950000US3200407,"Clark County (West)--Las Vegas City (Southwest) PUMA, Nevada",87,"441,600","+/-16,813"
R2510,7950000US3200408,"Clark County (Central)--Spring Valley & Summerlin South PUMA, Nevada",87,"414,500","+/-16,090"
R2510,7950000US3200409,"Clark County (Central)--Paradise (Northwest) & Winchester PUMA, Nevada",87,"278,500","+/-45,597"
R2510,7950000US3200410,"Clark County (Central)--Whitney, Sunrise Manor (South) & Paradise (Northeast) PUMA; Nevada",87,"267,000","+/-9,965"
R2510,7950000US3200411,"Clark County (Central)--Henderson City (West) PUMA, Nevada",87,"429,800","+/-11,404"
R2510,7950000US3200412,"Clark County (South)--Henderson (East) & Boulder Cities PUMA, Nevada",87,"412,300","+/-11,768"
R2510,7950000US3200413,"Clark County (Central)--Paradise (South) & Enterprise PUMA, Nevada",87,"381,700","+/-11,005"
R2510,7950000US3300100,"Northern New Hampshire--Grafton & Coos Counties PUMA, New Hampshire",87,"228,400","+/-13,150"
